#{'API version': '0.1.2', 'Channels': [1, 2, 3, 4, 5, 6], 'Channels indexes mV': [6, 8, 10, 12, 14, 16], 'Channels indexes raw': [5, 7, 9, 11, 13, 15], 'Channels labels': ['AI1_raw', 'AI1_mv', 'AI2_raw', 'AI2_mv', 'AI3_raw', 'AI3_mv', 'AI4_raw', 'AI4_mv', 'AI5_raw', 'AI5_mv', 'AI6_raw', 'AI6_mv'], 'Device': 'COM14', 'Firmware version': '1.0', 'Header': ['NSeq', 'I1', 'I2', 'O1', 'O2', 'AI1_raw', 'AI1_mv', 'AI2_raw', 'AI2_mv', 'AI3_raw', 'AI3_mv', 'AI4_raw', 'AI4_mv', 'AI5_raw', 'AI5_mv', 'AI6_raw', 'AI6_mv'], 'ISO 8601': '2022-05-11T16:10:57.031185', 'Resolution (bits)': [4, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12], 'Sampling rate (Hz)': 1000, 'Timestamp': 1652281857.031185}
#NSeq	I1	I2	O1	O2	AI1_raw	AI1_mv	AI2_raw	AI2_mv	AI3_raw	AI3_mv	AI4_raw	AI4_mv	AI5_raw	AI5_mv	AI6_raw	AI6_mv
12	0	0	0	0	1571	1536	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1571	1536	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1568	1532	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1566	1532	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1563	1529	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1555	1522	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1545	1515	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1541	1512	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1527	1498	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1523	1495	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1519	1492	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1516	1492	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1514	1488	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1514	1488	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1516	1492	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1519	1492	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1523	1495	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1546	1515	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1555	1522	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1559	1526	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1563	1529	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1559	1526	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1556	1522	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1554	1522	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1549	1515	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1545	1515	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1542	1512	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1542	1512	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1545	1515	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1545	1515	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1547	1515	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1550	1519	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1551	1519	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1547	1515	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1545	1515	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1534	1505	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1527	1498	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1522	1495	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1517	1492	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1515	1488	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1510	1485	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1513	1488	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1510	1485	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1514	1488	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1518	1492	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1522	1495	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1529	1502	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1542	1512	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1545	1515	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1551	1519	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1550	1519	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1550	1519	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1524	1495	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1549	1515	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1545	1515	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1543	1512	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1534	1505	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1542	1512	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1543	1512	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1542	1512	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1543	1512	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1545	1515	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1543	1512	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1545	1515	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1543	1512	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1541	1512	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1545	1515	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1530	1502	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1540	1509	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1534	1505	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1541	1512	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1541	1512	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1546	1515	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1547	1515	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1550	1519	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1553	1519	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1558	1526	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1562	1529	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1565	1529	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1557	1522	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1564	1529	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1559	1526	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1553	1519	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1554	1522	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1549	1515	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1534	1505	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1522	1495	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1516	1492	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1517	1492	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1511	1485	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1511	1485	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1512	1488	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1517	1492	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1547	1515	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1558	1526	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1568	1532	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1578	1539	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1589	1549	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1591	1553	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1593	1553	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1593	1553	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1591	1553	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1590	1549	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1589	1549	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1589	1549	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1590	1549	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1595	1556	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1596	1556	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1599	1556	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1602	1560	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1607	1563	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1607	1563	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1613	1570	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1612	1570	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1617	1573	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1621	1577	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1626	1580	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1635	1587	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1646	1597	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1655	1604	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1669	1614	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1681	1624	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1697	1638	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1710	1648	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1719	1655	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1729	1665	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1732	1665	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1734	1668	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1728	1662	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1722	1658	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1712	1651	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1699	1638	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1680	1624	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1664	1611	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1648	1597	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1630	1583	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1614	1570	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1600	1560	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1587	1549	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1582	1543	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1571	1536	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1571	1536	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1566	1532	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1568	1532	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1569	1532	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1572	1536	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1578	1539	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1582	1543	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1583	1546	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1580	1543	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1580	1543	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1573	1536	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1568	1532	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1561	1526	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1554	1522	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1550	1519	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1519	1492	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1511	1485	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1501	1478	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1493	1471	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1486	1464	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1485	1464	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1486	1464	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1489	1468	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1495	1475	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1501	1478	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1506	1481	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1514	1488	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1521	1495	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1519	1492	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1513	1488	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1504	1481	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1494	1471	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1479	1461	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1473	1454	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1471	1454	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1470	1454	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1471	1454	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1472	1454	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1477	1458	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1487	1468	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1494	1471	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1504	1481	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1511	1485	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1525	1498	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1529	1502	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1523	1495	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1515	1488	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1510	1485	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1509	1485	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1506	1481	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1506	1481	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1509	1485	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1509	1485	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1517	1492	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1524	1495	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1544	1512	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1543	1512	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1547	1515	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1543	1512	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1522	1495	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1515	1488	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1501	1478	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1472	1454	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1455	1441	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1430	1420	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1408	1403	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1381	1379	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1356	1359	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1331	1339	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1309	1322	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1293	1308	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1274	1295	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1269	1288	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1275	1295	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1295	1312	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1326	1335	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1371	1373	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1434	1424	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1510	1485	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1607	1563	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1715	1651	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1840	1753	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1974	1862	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	2128	1988	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	2291	2120	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	2473	2270	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	2668	2430	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	2879	2600	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	3106	2787	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	3343	2980	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	3594	3184	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	3703	3273	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	3703	3273	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	3706	3276	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	3705	3276	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	3702	3273	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	3705	3276	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	3705	3276	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	3702	3273	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	3707	3276	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	3703	3273	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	3703	3273	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	3705	3276	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	3706	3276	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	3706	3276	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	3619	3205	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	3408	3031	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	3131	2807	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	2783	2522	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	2378	2192	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1936	1832	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1483	1464	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1075	1131	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	734	853	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	473	639	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	299	499	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	208	424	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	203	421	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	276	479	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	425	601	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	629	768	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	873	965	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1140	1182	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1409	1403	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1668	1614	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1887	1794	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	2055	1930	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	2160	2015	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	2207	2052	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	2202	2049	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	2147	2005	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	2063	1937	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1939	1835	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1809	1730	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1680	1624	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1561	1526	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1456	1441	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1383	1383	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1338	1346	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1319	1329	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1327	1335	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1354	1359	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1402	1396	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1458	1444	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1523	1495	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1591	1553	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1648	1597	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1699	1638	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1732	1665	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1760	1689	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1767	1696	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1762	1692	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1747	1679	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1727	1662	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1697	1638	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1666	1614	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1637	1590	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1611	1566	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1589	1549	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1572	1536	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1563	1529	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1557	1522	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1559	1526	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1567	1532	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1582	1543	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1590	1549	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1603	1560	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1629	1583	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1642	1594	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1648	1597	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1649	1597	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1650	1600	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1649	1597	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1649	1597	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1647	1597	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1643	1594	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1637	1590	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1636	1587	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1634	1587	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1637	1590	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1637	1590	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1641	1594	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1649	1597	0	254	0	254	0	254	0	254	0	254
